release_no,data_type,category,subfolder,file_name,relative_path,file_size_bytes,file_status,geographic_level_detected,sex_available,age_available,notes
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（シェイエ分類：H） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（シェイエ分類：H） 二次医療圏別性年齢階級別分布.xlsx,139281,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（シェイエ分類：H） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（シェイエ分類：H） 都道府県別性年齢階級別分布.xlsx,31656,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（シェイエ分類：S） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（シェイエ分類：S） 二次医療圏別性年齢階級別分布.xlsx,139669,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（シェイエ分類：S） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（シェイエ分類：S） 都道府県別性年齢階級別分布.xlsx,31645,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（改変Davis分類） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（改変Davis分類） 二次医療圏別性年齢階級別分布.xlsx,102417,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（改変Davis分類） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（改変Davis分類） 都道府県別性年齢階級別分布.xlsx,25552,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,血清クレアチニン 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\血清クレアチニン 二次医療圏別性年齢階級別分布.xlsx,148594,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,血清クレアチニン 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\血清クレアチニン 都道府県別性年齢階級別分布.xlsx,33799,exists,prefecture,yes,yes,
10,health_checkup_questionnaire,07_特定健診 質問票,01_公費レセプトを含まないデータ,標準的な質問票（質問項目１） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 質問票\01_公費レセプトを含まないデータ\標準的な質問票（質問項目１） 二次医療圏別性年齢階級別分布.xlsx,93975,exists,secondary_medical_area,yes,yes,
10,health_checkup_questionnaire,07_特定健診 質問票,01_公費レセプトを含まないデータ,標準的な質問票（質問項目１） 都道府県別性年齢階級別分布.xlsx,07_特定健診 質問票\01_公費レセプトを含まないデータ\標準的な質問票（質問項目１） 都道府県別性年齢階級別分布.xlsx,26049,exists,prefecture,yes,yes,
10,health_checkup_questionnaire,07_特定健診 質問票,01_公費レセプトを含まないデータ,標準的な質問票（質問項目１０） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 質問票\01_公費レセプトを含まないデータ\標準的な質問票（質問項目１０） 二次医療圏別性年齢階級別分布.xlsx,93159,exists,secondary_medical_area,yes,yes,
10,health_checkup_questionnaire,07_特定健診 質問票,01_公費レセプトを含まないデータ,標準的な質問票（質問項目１０） 都道府県別性年齢階級別分布.xlsx,07_特定健診 質問票\01_公費レセプトを含まないデータ\標準的な質問票（質問項目１０） 都道府県別性年齢階級別分布.xlsx,25902,exists,prefecture,yes,yes,
10,health_checkup_questionnaire,07_特定健診 質問票,01_公費レセプトを含まないデータ,標準的な質問票（質問項目１１） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 質問票\01_公費レセプトを含まないデータ\標準的な質問票（質問項目１１） 二次医療圏別性年齢階級別分布.xlsx,93082,exists,secondary_medical_area,yes,yes,
10,health_checkup_questionnaire,07_特定健診 質問票,01_公費レセプトを含まないデータ,標準的な質問票（質問項目１１） 都道府県別性年齢階級別分布.xlsx,07_特定健診 質問票\01_公費レセプトを含まないデータ\標準的な質問票（質問項目１１） 都道府県別性年齢階級別分布.xlsx,25960,exists,prefecture,yes,yes,
10,health_checkup_questionnaire,07_特定健診 質問票,01_公費レセプトを含まないデータ,標準的な質問票（質問項目１２） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 質問票\01_公費レセプトを含まないデータ\標準的な質問票（質問項目１２） 二次医療圏別性年齢階級別分布.xlsx,93073,exists,secondary_medical_area,yes,yes,
10,health_checkup_questionnaire,07_特定健診 質問票,01_公費レセプトを含まないデータ,標準的な質問票（質問項目１２） 都道府県別性年齢階級別分布.xlsx,07_特定健診 質問票\01_公費レセプトを含まないデータ\標準的な質問票（質問項目１２） 都道府県別性年齢階級別分布.xlsx,25893,exists,prefecture,yes,yes,
10,health_checkup_questionnaire,07_特定健診 質問票,01_公費レセプトを含まないデータ,標準的な質問票（質問項目１３） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 質問票\01_公費レセプトを含まないデータ\標準的な質問票（質問項目１３） 二次医療圏別性年齢階級別分布.xlsx,124372,exists,secondary_medical_area,yes,yes,
